unix_time,frontend_0_100,sent_0_100,vjoy_axis,sim_connect
1780176644.311489,54.550605,45.449395,14892,0.211665
1780176644.311990,53.384045,46.615955,15274,0.211665
1780176644.493219,57.470982,42.529018,13935,0.262879
1780176644.494220,58.2718,41.7282,13673,0.262879
1780176644.499197,55.497988,44.502012,14581,0.262879
1780176644.499197,56.533845,43.466155,14242,0.262879
1780176644.702897,59.166667,40.833333,13379,0.311738
1780176644.776222,57.991639,42.008361,13764,0.311738
1780176644.867223,55.013151,44.986849,14740,0.347859
1780176644.868228,56.602726,43.397274,14219,0.347859
1780176644.868729,53.600184,46.399816,15203,0.347859
1780176644.963731,50.672947,49.327053,16162,0.27346
1780176644.966239,52.455982,47.544018,15578,0.27346
1780176644.967242,51.475913,48.524087,15899,0.27346
1780176645.061169,49.794994,50.205006,16450,0.242978
1780176645.156298,48.90792,51.09208,16741,0.222288
1780176645.340812,48.104797,51.895203,17004,0.211665
1780176645.933892,45.624667,54.375333,17817,1.0
1780176645.934893,43.449707,56.550293,18529,1.0
1780176645.938938,40.035742,59.964258,19648,1.0
1780176645.940024,35.231453,64.768547,21222,1.0
1780176645.944169,31.003679,68.996321,22608,1.0
1780176645.944670,47.016667,52.983333,17361,1.0
1780176645.995746,18.592762,81.407238,26674,1.0
1780176645.997247,14.398235,85.601765,28049,1.0
1780176645.997753,16.361631,83.638369,27405,1.0
1780176645.999446,24.009249,75.990751,24899,1.0
1780176645.999446,27.283237,72.716763,23827,1.0
1780176646.004715,21.128139,78.871861,25843,1.0
1780176646.064759,8.634555,91.365445,29937,1.0
1780176646.065777,12.670447,87.329553,28615,1.0
1780176646.068255,11.149993,88.850007,29113,1.0
1780176646.068755,6.686599,93.313401,30576,1.0
1780176646.069760,7.598408,92.401592,30277,1.0
1780176646.070766,9.811994,90.188006,29551,1.0
1780176646.112941,5.884207,94.115793,30838,1.0
1780176646.115122,3.528732,96.471268,31610,1.0
1780176646.118212,4.55673,95.44327,31273,1.0
1780176646.168349,2.404732,97.595268,31979,1.0
1780176646.225451,1.442107,98.557893,32294,1.0
1780176646.343088,0.589354,99.410646,32573,1.0
1780176646.606199,0.0,100.0,32767,1.0
1780691693.384686,0.0,100.0,32767,
1780692035.190571,0.0,100.0,32767,0.996896
1780692070.005211,0.0,100.0,32767,0.996896
1780693104.403103,0.0,100.0,32767,0.999999
1780694352.070423,0.95,99.05,32455,0.02045
1780694352.071440,2.336,97.664,32001,0.02045
1780694352.072460,4.15568,95.84432,31405,0.02045
1780694352.090648,6.356998,93.643002,30684,0.02045
1780694352.101333,8.894159,91.105841,29852,0.02045
1780694352.131863,11.57686,88.42314,28973,0.02045
1780694352.138384,14.337636,85.662364,28068,0.02045
1780694352.169516,17.16712,82.83288,27141,0.013888
1780694352.296720,22.612218,77.387782,25357,0.026935
1780694352.297719,25.148752,74.851248,24526,0.026935
1780694352.298718,19.957066,80.042934,26227,0.026935
1780694352.299223,27.530901,72.469099,23745,0.026935
1780694352.299223,29.677193,70.322807,23042,0.026935
1780694352.300253,31.66593,68.33407,22391,0.026935
1780694352.469052,36.311365,63.688635,20868,0.069282
1780694352.470054,37.504001,62.495999,20478,0.069282
1780694352.470555,38.553521,61.446479,20134,0.069282
1780694352.472204,33.416018,66.583982,21817,0.069282
1780694352.472704,34.956096,65.043904,21312,0.069282
1780694352.477268,39.477098,60.522902,19831,0.069282
1780694352.627198,40.289847,59.710153,19565,0.131597
1780694352.632243,42.675724,57.324276,18783,0.131597
1780694352.632742,41.634457,58.365543,19124,0.131597
1780694352.632742,44.36374,55.63626,18230,0.131597
1780694352.633747,43.48208,56.51792,18519,0.131597
1780694352.850062,43.403265,56.596735,18545,0.167131
1780694352.888221,42.541303,57.458697,18827,0.167131
1780694353.006214,41.645004,58.354996,19121,0.155487
1780694353.256712,40.724895,59.275105,19422,0.155487
1780694353.312268,39.421359,60.578641,19849,0.155487
1780694353.313275,38.240796,61.759204,20236,0.155487
1780694353.314375,36.5019,63.4981,20806,0.155487
1780694353.348382,31.653072,68.346928,22395,0.143658
1780694353.349885,34.321672,65.678328,21520,0.143658
1780694353.350890,28.754703,71.245297,23344,0.143658
1780694353.383341,25.604139,74.395861,24377,0.143658
1780694353.392494,22.531642,77.468358,25384,0.143658
1780694353.547800,17.448504,82.551496,27049,0.039553
1780694353.548822,15.354683,84.645317,27735,0.039553
1780694353.549827,13.512121,86.487879,28339,0.039553
1780694353.551332,11.890667,88.109333,28870,0.039553
1780694353.551839,10.463787,89.536213,29338,0.039553
1780694353.552341,19.827845,80.172155,26270,0.039553
1780694353.626562,9.208132,90.791868,29749,0.039553
1780694353.629074,8.103156,91.896844,30111,0.039553
1780694353.629580,6.275084,93.724916,30710,0.039553
1780694353.630634,7.130778,92.869222,30430,0.039553
1780694353.631640,4.859425,95.140575,31174,0.039553
1780694353.631640,3.763139,96.236861,31533,0.039553
1780694353.726165,2.914175,97.085825,31812,0.033303
1780694353.727169,1.985929,98.014071,32116,0.033303
1780694353.832303,1.048038,98.951962,32423,0.007989
1780694354.004691,0.226032,99.773968,32692,0.0
1780694354.127124,0.0,100.0,32767,0.0
1780694390.039128,1.24,98.76,32360,0.0
1780694390.044193,2.1412,97.8588,32065,0.0
1780694390.062415,3.084256,96.915744,31756,0.0
1780694390.096426,4.064145,95.935855,31435,0.0
1780694390.118925,4.976448,95.023552,31136,0.0
1780694390.119426,5.879274,94.120726,30840,0.0
1780694390.126483,6.823761,93.176239,30531,0.0
1780694390.162467,7.85491,92.14509,30193,0.024965
1780694390.164259,8.762321,91.237679,29895,0.024965
1780694390.167294,9.760842,90.239158,29568,0.024965
1780694390.193542,10.689541,89.310459,29264,0.024965
1780694390.195041,11.606796,88.393204,28963,0.024965
1780694390.235911,12.463981,87.536019,28682,0.024965
1780694390.298290,13.318303,86.681697,28402,0.02045
1780694390.301324,14.170107,85.829893,28123,0.02045
1780694390.302329,15.723331,84.276669,27614,0.02045
1780694390.308894,16.970147,83.029853,27206,0.02045
1780694390.369323,17.935682,82.064318,26890,0.026935
1780694390.406999,18.991385,81.008615,26544,0.026935
1780694390.538520,19.895519,80.104481,26247,0.026935
1780694390.540547,20.701991,79.298009,25983,0.026935
1780694390.786219,21.505551,78.494449,25720,0.033303
1780694391.523565,22.409694,77.590306,25424,0.033303
1780694391.851054,24.214796,75.785204,24832,0.039553
1780694391.851552,25.086301,74.913699,24546,0.039553
1780694391.853051,23.412532,76.587468,25095,0.039553
1780694391.991997,25.896635,74.103365,24281,0.039553
1780694392.900892,26.716667,73.283333,24012,0.045706
1780694398.265905,19.928516,80.071484,26237,0.051741
1780694398.265905,17.737094,82.262906,26955,0.051741
1780694398.272940,24.9295,75.0705,24598,0.051741
1780694398.273441,15.608643,84.391357,27652,0.051741
1780694398.273945,23.58796,76.41204,25037,0.051741
1780694398.274452,21.907405,78.092595,25588,0.051741
1780694398.463563,9.360431,90.639569,29699,0.033303
1780694398.465677,8.237179,91.762821,30067,0.033303
1780694398.466877,7.248718,92.751282,30391,0.033303
1780694398.472035,13.735606,86.264394,28266,0.033303
1780694398.474540,12.087333,87.912667,28806,0.033303
1780694398.475047,10.636853,89.363147,29281,0.033303
1780694398.760191,6.378871,93.621129,30676,0.02045
1780694398.761196,4.939798,95.060202,31148,0.02045
1780694398.761697,3.82538,96.17462,31513,0.02045
1780694398.762197,2.962374,97.037626,31796,0.02045
1780694398.762698,2.018775,97.981225,32105,0.02045
1780694398.956442,1.21065,98.78935,32370,0.007989
1780694398.956940,0.383145,99.616855,32641,0.007989
1780694399.076301,0.0,100.0,32767,0.0
1780694402.870667,1.25,98.75,32357,0.0
1780694402.871672,2.6,97.4,31915,0.0
1780694402.872180,4.038,95.962,31443,0.0
1780694402.877127,5.55344,94.44656,30947,0.0
1780694402.927214,8.586584,91.413416,29953,0.0
1780694402.929735,7.087027,92.912973,30444,0.0
1780694402.930239,10.006194,89.993806,29488,0.0
1780694402.973422,12.498797,87.501203,28671,0.024965
1780694402.974424,11.305451,88.694549,29062,0.024965
1780694402.980532,13.598941,86.401059,28311,0.024965
1780694403.027275,14.617068,85.382932,27977,0.024965
1780694403.027775,15.56302,84.43698,27667,0.024965
1780694403.078431,16.445457,83.554543,27378,0.02045
1780694403.078930,17.322003,82.677997,27091,0.02045
1780694403.079429,18.143362,81.856638,26821,0.02045
1780694403.120384,19.64622,80.35378,26329,0.02045
1780694403.127236,21.142033,78.857967,25839,0.02045
1780694403.194552,22.004989,77.995011,25556,0.033303
1780694403.201334,23.770663,76.229337,24978,0.033303
1780694403.202658,22.86439,77.13561,25275,0.033303
1780694403.209742,24.618184,75.381816,24700,0.033303
1780694403.263585,25.514002,74.485998,24406,0.039553
1780694403.267635,26.352321,73.647679,24132,0.039553
1780694403.311299,27.833238,72.166762,23646,0.039553
1780694403.344611,29.074059,70.925941,23240,0.039553
1780694403.372127,30.034952,69.965048,22925,0.045706
1780694403.408341,31.185578,68.814422,22548,0.045706
1780694403.497414,32.385139,67.614861,22155,0.069282
1780694403.559233,36.366773,63.633227,20850,0.074926
1780694403.563860,33.777051,66.222949,21699,0.074926
1780694403.564860,35.186949,64.813051,21237,0.074926
1780694403.622351,37.424429,62.575571,20504,0.074926
1780694403.623353,38.431478,61.568522,20174,0.074926
1780694403.671348,39.255336,60.744664,19904,0.094068
1780694403.725493,40.156133,59.843867,19609,0.094068
1780694403.782541,40.9776,59.0224,19339,0.131597
1780694403.855130,41.792991,58.207009,19072,0.143658
1780694406.630649,40.78512,59.21488,19402,0.155487
1780694406.632997,35.005197,64.994803,21296,0.155487
1780694406.638791,37.789997,62.210003,20384,0.155487
1780694406.639791,39.590906,60.409094,19794,0.155487
1780694406.669725,31.454574,68.545426,22460,0.155487
1780694406.674854,27.680025,72.319975,23697,0.155487
1780694406.720919,18.863162,81.136838,26586,0.155487
1780694406.723943,24.358422,75.641578,24785,0.155487
1780694406.724948,21.435411,78.564589,25743,0.155487
1780694406.748589,16.599582,83.400418,27327,0.051741
1780694406.800950,14.607633,85.392367,27980,0.051741
1780694406.842244,8.760129,91.239871,29896,0.026935
1780694406.844377,12.854717,87.145283,28554,0.026935
1780694406.844877,9.954693,90.045307,29505,0.026935
1780694406.845881,11.312151,88.687849,29060,0.026935
1780694406.846386,7.708914,92.291086,30241,0.026935
1780694406.873994,6.783844,93.216156,30544,0.026935
1780694406.926290,5.969783,94.030217,30810,0.026935
1780694406.928417,4.623,95.377,31252,0.026935
1780694406.955908,3.580051,96.419949,31593,0.013888
1780694406.982789,2.772392,97.227608,31858,0.013888
1780694407.034115,1.889307,98.110693,32147,0.013888
1780694407.107866,0.997048,99.002952,32440,0.007989
1780694407.334137,0.18923,99.81077,32704,0.0
1780694407.434581,0.0,100.0,32767,0.0
1780694460.729964,1.56,98.44,32255,0.0
1780694460.732541,2.3728,97.6272,31989,0.0
1780694460.735326,3.238064,96.761936,31705,0.0
1780694460.809028,4.199496,95.800504,31390,0.0
1780694460.809028,5.145557,94.854443,31080,0.0
1780694460.816135,6.07809,93.92191,30775,0.0
1780694460.816641,6.998719,93.001281,30473,0.0
1780694460.816641,7.908873,92.091127,30175,0.0
1780694460.849746,8.809808,91.190192,29880,0.024965
1780694460.853256,9.702631,90.297369,29587,0.024965
1780694460.896732,11.279718,88.720282,29070,0.024965
1780694460.943268,12.827013,87.172987,28563,0.024965
1780694460.949219,14.357239,85.642761,28062,0.024965
1780694460.993941,15.824246,84.175754,27581,0.02045
1780694461.026749,17.286296,82.713704,27102,0.02045
1780694461.101204,19.76688,80.23312,26289,0.026935
1780694461.101705,18.606508,81.393492,26670,0.026935
1780694461.138566,20.665472,79.334528,25995,0.026935
1780694461.177744,21.64798,78.35202,25673,0.033303
1780694461.240751,22.539428,77.460572,25381,0.033303
1780694461.300677,23.643909,76.356091,25019,0.033303
1780694461.335899,24.469843,75.530157,24748,0.033303
1780694461.346009,25.341447,74.658553,24463,0.033303
1780694461.424173,26.294446,73.705554,24151,0.039553
1780694461.464681,27.309329,72.690671,23818,0.045706
1780694461.516361,28.310383,71.689617,23490,0.045706
1780694461.564762,29.208013,70.791987,23196,0.051741
1780694461.630735,30.041163,69.958837,22923,0.051741
1780694461.696131,30.908653,69.091347,22639,0.057699
1780694461.759267,31.76247,68.23753,22359,0.069282
1780694461.808887,32.652088,67.347912,22067,0.069282
1780694461.895173,33.461375,66.538625,21802,0.069282
1780694461.996795,34.35307,65.64693,21510,0.081125
1780694462.095860,35.278613,64.721387,21207,0.081125
1780694462.331208,36.087763,63.912237,20942,0.094068
1780694464.193278,37.209821,62.790179,20574,0.106825
1780694464.261059,38.192571,61.807429,20252,0.106825
1780694464.269576,39.033728,60.966272,19976,0.106825
1780694464.382220,39.883624,60.116376,19698,0.131597
1780694464.618550,40.693751,59.306249,19432,0.131597
1780694468.575883,38.866697,61.133303,20031,0.143658
1780694468.577884,39.750383,60.249617,19741,0.143658
1780694468.672230,36.637326,63.362674,20762,0.131597
1780694468.682760,37.85037,62.14963,20364,0.131597
1780694468.789580,35.365946,64.634054,21178,0.119304
1780694468.790587,33.911388,66.088612,21655,0.119304
1780694468.791085,33.092022,66.907978,21923,0.119304
1780694468.791585,31.592462,68.407538,22415,0.119304
1780694468.883389,30.005202,69.994798,22935,0.069282
1780694468.884393,28.494029,71.505971,23430,0.069282
1780694468.970987,27.091776,72.908224,23889,0.057699
1780694468.973589,25.767871,74.232129,24323,0.057699
1780694468.979024,24.560639,75.439361,24719,0.057699
1780694468.979523,23.531759,76.468241,25056,0.057699
1780694469.069602,22.590994,77.409006,25364,0.039553
1780694469.071178,21.50025,78.49975,25722,0.039553
1780694469.163033,20.566106,79.433894,26028,0.033303
1780694469.163033,19.228905,80.771095,26466,0.033303
1780694469.164713,18.421437,81.578563,26730,0.033303
1780694469.248714,17.410864,82.589136,27061,0.033303
1780694469.254234,16.271561,83.728439,27435,0.033303
1780694469.255239,15.018973,84.981027,27845,0.033303
1780694469.352643,13.616696,86.383304,28305,0.026935
1780694469.353143,12.032693,87.967307,28824,0.026935
1780694469.354144,10.58877,89.41123,29297,0.026935
1780694469.459823,9.318117,90.681883,29713,0.02045
1780694469.461324,8.199943,91.800057,30080,0.02045
1780694469.462328,7.21595,92.78405,30402,0.02045
1780694469.536910,6.350036,93.649964,30686,0.02045
1780694469.538414,4.917468,95.082532,31155,0.02045
1780694469.539419,3.808087,96.191913,31519,0.02045
1780694469.748733,0.381413,99.618587,32642,0.007989
1780694469.756888,2.948983,97.051017,31800,0.007989
1780694469.757889,2.009649,97.990351,32108,0.007989
1780694469.757889,1.205177,98.794823,32372,0.007989
1780694469.888984,0.0,100.0,32767,0.0
1780694494.763381,10.584,89.416,29298,0.0
1780694494.766385,5.55,94.45,30948,0.0
1780694494.769422,15.11392,84.88608,27814,0.0
1780694494.810310,19.20025,80.79975,26475,0.0
1780694494.811859,22.99622,77.00378,25231,0.0
1780694494.852464,26.386673,73.613327,24120,0.0
1780694494.906170,29.570272,70.429728,23077,0.104071
1780694494.907176,32.52184,67.47816,22110,0.104071
1780694494.907678,35.269219,64.730781,21210,0.104071
1780694494.908178,37.836913,62.163087,20368,0.104071
1780694494.915211,40.196483,59.803517,19595,0.104071
1780694494.920730,42.372905,57.627095,18882,0.104071
1780694494.977232,44.288157,55.711843,18255,0.045706
1780694494.978237,45.973578,54.026422,17702,0.045706
1780694494.979267,48.761939,51.238061,16789,0.045706
1780694494.979775,47.456748,52.543252,17216,0.045706
1780694495.035253,51.810696,48.189304,15790,0.045706
1780694495.036755,49.910506,50.089494,16412,0.045706
1780694495.038828,50.921245,49.078755,16081,0.045706
1780694495.081460,53.282203,46.717797,15308,0.200856
1780694495.090611,54.421738,45.578262,14934,0.200856
1780694495.135470,55.304194,44.695806,14645,0.200856
1780694495.219364,56.26906,43.73094,14329,0.27346
1780694495.295983,57.095398,42.904602,14058,0.299233
1780694495.423967,57.941554,42.058446,13781,0.32399
1780694495.588704,56.174222,43.825778,14360,0.336051
1780694495.594595,53.683316,46.316684,15176,0.336051
1780694495.601819,50.991318,49.008682,16058,0.336051
1780694495.638990,45.041676,54.958324,18008,0.336051
1780694495.640509,48.17236,51.82764,16982,0.336051
1780694495.642020,41.236675,58.763325,19254,0.336051
1780694495.689039,32.775681,67.224319,22027,0.232726
1780694495.690725,28.8426,71.1574,23316,0.232726
1780694495.692233,37.188274,62.811726,20581,0.232726
1780694495.722307,25.381488,74.618512,24450,0.232726
1780694495.731870,22.335709,77.664291,25448,0.232726
1780694495.785448,19.655424,80.344576,26326,0.106825
1780694495.785951,15.22116,84.77884,27779,0.106825
1780694495.787454,17.296773,82.703227,27099,0.106825
1780694495.794357,13.394621,86.605379,28377,0.106825
1780694495.824201,11.787267,88.212733,28904,0.106825
1780694495.826290,10.372795,89.627205,29368,0.106825
1780694495.863901,9.128059,90.871941,29776,0.02045
1780694495.902775,8.032692,91.967308,30134,0.02045
1780694495.904864,7.068769,92.931231,30450,0.02045
1780694495.905883,6.220517,93.779483,30728,0.02045
1780694495.944257,4.817168,95.182832,31188,0.02045
1780694495.976606,3.730415,96.269585,31544,0.013888
1780694496.005115,2.888833,97.111167,31820,0.013888
1780694496.062680,1.968659,98.031341,32121,0.007989
1780694496.158141,1.038924,98.961076,32426,0.0
1780694496.345460,0.224066,99.775934,32693,0.0
1780694496.467127,0.0,100.0,32767,0.0
1780694496.983126,1.152,98.848,32389,0.0
1780694496.986750,2.21376,97.78624,32041,0.0
1780694496.995878,3.548109,96.451891,31604,0.0
1780694496.996883,5.072336,94.927664,31104,0.0
1780694497.025100,6.763655,93.236345,30550,0.0
1780694497.027105,8.552017,91.447983,29964,0.0
1780694497.065895,10.325775,89.674225,29383,0.024965
1780694497.095813,12.086682,87.913318,28806,0.024965
1780694497.126998,13.78628,86.21372,28249,0.024965
1780694497.127999,15.431926,84.568074,27710,0.024965
1780694497.134075,16.980095,83.019905,27203,0.024965
1780694497.160761,19.923386,80.076614,26238,0.02045
1780694497.162768,18.492484,81.507516,26707,0.02045
1780694497.209194,22.72267,77.27733,25321,0.02045
1780694497.210700,24.04595,75.95405,24887,0.02045
1780694497.216221,21.332579,78.667421,25776,0.02045
1780694497.266563,25.360436,74.639564,24457,0.033303
1780694497.307654,27.723121,72.276879,23682,0.033303
1780694497.308655,26.617183,73.382817,24045,0.033303
1780694497.338814,29.602785,70.397215,23067,0.033303
1780694497.340244,28.696347,71.303653,23364,0.033303
1780694497.381242,31.102397,68.897603,22575,0.045706
1780694497.382243,32.263696,67.736304,22195,0.045706
1780694497.461843,33.163006,66.836994,21900,0.074926
1780694497.482670,34.1463,65.8537,21578,0.074926
1780694497.536681,34.988421,65.011579,21302,0.074926
1780694497.682387,35.796293,64.203707,21037,0.094068
1780694498.190096,36.89744,63.10256,20676,0.094068
1780694498.249497,38.173692,61.826308,20258,0.106825
1780694498.425880,39.999533,60.000467,19660,0.119304
1780694498.426888,39.149707,60.850293,19938,0.119304
1780694498.426888,40.928722,59.071278,19355,0.119304
1780694498.453715,41.867565,58.132435,19048,0.119304
1780694498.657079,42.690406,57.309594,18778,0.155487
1780694502.216681,41.177787,58.822213,19274,0.167131
1780694502.403375,27.329021,72.670979,23812,0.143658
1780694502.403876,24.049538,75.950462,24886,0.143658
1780694502.407076,39.536452,60.463548,19812,0.143658
1780694502.412096,37.342078,62.657922,20531,0.143658
1780694502.412597,34.211029,65.788971,21557,0.143658
1780694502.412597,31.055705,68.944295,22590,0.143658
1780694502.589543,21.163594,78.836406,25832,0.069282
1780694502.589543,18.623962,81.376038,26664,0.069282
1780694502.590591,16.389087,83.610913,27396,0.069282
1780694502.593166,12.691709,87.308291,28608,0.069282
1780694502.593166,14.422396,85.577604,28041,0.069282
1780694502.666153,11.168704,88.831296,29107,0.026935
1780694502.853490,7.611159,92.388841,30273,0.02045
1780694502.853991,6.69782,93.30218,30572,0.02045
1780694502.854991,5.894081,94.105919,30835,0.02045
1780694502.854991,4.564377,95.435623,31271,0.02045
1780694502.862209,9.828459,90.171541,29546,0.02045
1780694502.862708,8.649044,91.350956,29932,0.02045
1780694503.047214,2.408767,97.591233,31977,0.013888
1780694503.056846,3.534653,96.465347,31608,0.013888
1780694503.171672,1.444527,98.555473,32293,0.007989
1780694503.172672,0.590343,99.409657,32573,0.007989
1780694503.256253,0.0,100.0,32767,0.0
1780694542.509623,1.422,98.578,32301,0.0
1780694542.569808,2.30136,97.69864,32012,0.0
1780694542.571309,3.225197,96.774803,31710,0.0
1780694542.571814,4.188173,95.811827,31394,0.0
1780694542.613290,5.185592,94.814408,31067,0.0
1780694542.614811,6.213321,93.786679,30731,0.0
1780694542.615311,7.217723,92.782277,30401,0.0
1780694542.693175,8.201596,91.798404,30079,0.024965
1780694542.694175,11.147238,88.852762,29114,0.024965
1780694542.694678,9.167405,90.832595,29763,0.024965
1780694542.695177,12.159569,87.840431,28782,0.024965
1780694542.695675,13.250421,86.749579,28425,0.024965
1780694542.695675,10.167316,89.832684,29435,0.024965
1780694542.791845,19.582387,80.417613,26350,0.02045
1780694542.792346,14.460371,85.539629,28028,0.02045
1780694542.792845,20.7325,79.2675,25973,0.02045
1780694542.793848,15.775126,84.224874,27597,0.02045
1780694542.794854,18.332258,81.667742,26760,0.02045
1780694542.795354,17.082111,82.917889,27169,0.02045
1780694542.900617,21.7446,78.2554,25641,0.026935
1780694542.901124,22.685248,77.314752,25333,0.026935
1780694542.902132,23.563018,76.436982,25046,0.026935
1780694542.902633,25.015202,74.984798,24570,0.026935
1780694542.930344,26.139772,73.860228,24201,0.026935
1780694542.977731,27.962835,72.037165,23604,0.039553
1780694542.982254,27.010639,72.989361,23916,0.039553
1780694543.040976,28.778321,71.221679,23337,0.051741
1780694543.181963,29.613365,70.386635,23063,0.057699
1780694543.538431,30.42072,69.57928,22799,0.063539
1780694543.586631,31.542469,68.457531,22431,0.063539
1780694543.629179,32.416488,67.583512,22145,0.063539
1780694543.675803,33.372129,66.627871,21831,0.069282
1780694543.755424,34.190567,65.809433,21563,0.081125
1780694543.898838,35.028633,64.971367,21289,0.081125
1780694544.337319,35.95418,64.04582,20985,0.094068
1780694544.392290,37.000007,62.999993,20643,0.094068
1780694544.422183,37.964806,62.035194,20327,0.094068
1780694544.455775,39.087945,60.912055,19959,0.106825
1780694544.485704,40.427705,59.572295,19520,0.106825
1780694544.525406,41.697215,58.302785,19104,0.106825
1780694544.556273,42.818323,57.181677,18736,0.143658
1780694544.610957,43.686509,56.313491,18452,0.143658
1780694544.655064,44.635773,55.364227,18141,0.167131
1780694544.710048,45.448749,54.551251,17874,0.167131
1780694544.854551,46.281222,53.718778,17602,0.189816
1780694548.622880,47.083333,52.916667,17339,0.189816
1780694549.990193,46.278667,53.721333,17602,0.200856
1780694550.223691,47.108642,52.891358,17330,0.189816
1780694554.556935,46.233333,53.766667,17617,1.0
1780694554.561126,44.535333,55.464667,18174,1.0
1780694554.606914,41.841093,58.158907,19056,1.0
1780694554.622042,33.325743,66.674257,21847,1.0
1780694554.628695,29.326654,70.673346,23157,1.0
1780694554.632210,37.870162,62.129838,20358,1.0
1780694554.667067,25.807455,74.192545,24310,1.0
1780694554.672136,22.710561,77.289439,25325,1.0
1780694554.697412,19.985293,80.014707,26218,1.0
1780694554.732127,17.587058,82.412942,27004,1.0
1780694554.733656,15.476611,84.523389,27695,1.0
1780694554.773614,13.619418,86.380582,28304,1.0
1780694554.778636,11.985088,88.014912,28839,1.0
1780694554.779640,10.546877,89.453123,29311,1.0
1780694554.839576,9.281252,90.718748,29725,1.0
1780694554.841582,6.324913,93.675087,30694,1.0
1780694554.846398,7.187401,92.812599,30411,1.0
1780694554.846897,8.167502,91.832498,30090,1.0
1780694554.886798,4.898013,95.101987,31162,1.0
1780694554.896146,3.793021,96.206979,31524,1.0
1780694554.947379,2.937316,97.062684,31804,1.0
1780694554.990198,2.001698,97.998302,32111,1.0
1780694555.070767,1.200409,98.799591,32373,1.0
1780694555.217134,0.379904,99.620096,32642,1.0
1780694555.397979,0.0,100.0,32767,1.0
1780701112.353971,3.972,96.028,31465,0.026935
1780701112.354971,1.9,98.1,32144,0.026935
1780701112.356484,6.14536,93.85464,30753,0.026935
1780701112.383559,8.507917,91.492083,29979,0.026935
1780701112.391530,10.986967,89.013033,29166,0.026935
1780701112.415184,13.518531,86.481469,28337,0.026935
1780701112.436779,16.046307,83.953693,27509,0.026935
1780701112.442305,18.57075,81.42925,26681,0.026935
1780701112.469208,21.09226,78.90774,25855,0.02045
1780701112.470209,23.511189,76.488811,25063,0.02045
1780701112.503609,25.789846,74.210154,24316,0.02045
1780701112.508634,27.995065,72.004935,23593,0.02045
1780701112.542562,30.085657,69.914343,22908,0.02045
1780701112.594628,35.522453,64.477547,21127,0.057699
1780701112.598178,32.025378,67.974622,22273,0.057699
1780701112.602859,37.059758,62.940242,20623,0.057699
1780701112.603360,33.832333,66.167667,21681,0.057699
1780701112.624436,38.512587,61.487413,20147,0.057699
1780701112.654181,41.154148,58.845852,19282,0.057699
1780701112.659700,39.891077,60.108923,19695,0.057699
1780701112.660200,42.36565,57.63435,18885,0.057699
1780701112.696363,43.431772,56.568228,18535,0.119304
1780701112.697872,44.419959,55.580041,18211,0.119304
1780701112.705926,45.289564,54.710436,17926,0.119304
1780701112.752418,46.728239,53.271761,17455,0.119304
1780701112.779360,47.842348,52.157652,17090,0.178589
1780701112.817142,48.705114,51.294886,16807,0.178589
1780701112.878223,49.648452,50.351548,16498,0.211665
1780701112.942867,50.456352,49.543648,16233,0.211665
1780701113.019801,51.498665,48.501335,15892,0.222288
1780701113.048473,52.532566,47.467434,15553,0.222288
1780701113.084468,54.091219,45.908781,15042,0.242978
1780701113.088525,55.100273,44.899727,14712,0.242978
1780701113.119723,56.23824,43.76176,14339,0.242978
1780701113.143953,57.639651,42.360349,13880,0.242978
1780701113.151075,58.972893,41.027107,13443,0.242978
1780701113.157119,60.396146,39.603854,12976,0.242978
1780701113.214961,65.381002,34.618998,11343,0.311738
1780701113.218589,61.948609,38.051391,12468,0.311738
1780701113.220608,63.614776,36.385224,11922,0.311738
1780701113.220608,67.185282,32.814718,10752,0.311738
1780701113.264625,71.084283,28.915717,9474,0.453935
1780701113.268975,69.073048,30.926952,10133,0.453935
1780701113.276028,73.154169,26.845831,8796,0.453935
1780701113.322672,75.425668,24.574332,8052,0.453935
1780701113.324683,77.774588,22.225412,7282,0.453935
1780701113.331704,79.991638,20.008362,6556,0.453935
1780701113.366012,84.417524,15.582476,5105,0.661823
1780701113.370546,82.292641,17.707359,5802,0.661823
1780701113.373054,86.287421,13.712579,4493,0.661823
1780701113.421650,87.932931,12.067069,3954,0.661823
1780701113.422154,89.380979,10.619021,3479,0.661823
1780701113.443731,90.655262,9.344738,3061,0.661823
1780701113.452007,91.77663,8.22337,2694,0.661823
1780701113.453549,92.763435,7.236565,2371,0.661823
1780701113.488001,93.631822,6.368178,2086,0.810772
1780701113.518432,95.068483,4.931517,1615,0.810772
1780701113.568315,96.181033,3.818967,1251,0.810772
1780701113.573424,97.042592,2.957408,969,0.810772
1780701113.648436,97.984609,2.015391,660,0.874345
1780701113.713127,98.79138,1.20862,396,0.894198
1780701113.848642,99.617498,0.382502,125,0.90705
1780701115.866012,97.93,2.07,678,0.911066
1780701115.873566,94.3284,5.6716,1858,0.911066
1780701115.901001,88.008992,11.991008,3929,0.911066
1780701115.905025,78.947913,21.052087,6898,0.911066
1780701115.934326,69.474163,30.525837,10002,0.911066
1780701115.963541,53.800792,46.199208,15138,0.481739
1780701115.967561,61.137264,38.862736,12734,0.481739
1780701115.974643,47.344697,52.655303,17253,0.481739
1780701115.998797,41.663333,58.336667,19115,0.481739
1780701116.004866,36.663733,63.336267,20753,0.481739
1780701116.038868,32.264085,67.735915,22195,0.481739
